Feature ID
SH0002152.10FU_MN587029_reps_singleton
SH0002153.10FU_AF250813_reps_singleton
SH0002158.10FU_AF540546_reps_singleton
SH0002160.10FU_OR973853_reps_singleton
SH0002162.10FU_AJ544187_reps_singleton
SH0002163.10FU_AJ544185_reps_singleton
SH0002164.10FU_OK138531_reps_singleton
SH0002213.10FU_EU697242_reps_singleton
SH0002214.10FU_LC260438_reps_singleton
SH0002216.10FU_KT874995_reps_singleton
SH0002227.10FU_OK332983_reps_singleton
SH0002229.10FU_OQ717469_reps_singleton
SH0002234.10FU_MF908496_reps_singleton
SH0002242.10FU_DQ066702_reps_singleton
SH0002244.10FU_AY124119_reps_singleton
SH0002251.10FU_HM017026_reps_singleton
SH0002255.10FU_ON312515_reps_singleton
SH0002258.10FU_UDB02809230_reps_singleton
SH0002260.10FU_UDB02809217_reps_singleton
SH0002312.10FU_UDB06780284_reps_singleton
SH0002317.10FU_UDB06909884_reps_singleton
SH0002319.10FU_AB641315_reps_singleton
SH0002320.10FU_UDB06780265_reps_singleton
SH0002321.10FU_UDB06882681_reps_singleton
SH0002324.10FU_OR783535_reps_singleton
SH0002326.10FU_MW447778_reps_singleton
SH0002327.10FU_HQ184334_reps_singleton
SH0002329.10FU_MW009442_reps_singleton
SH0002336.10FU_EF635896_reps_singleton
SH0002339.10FU_EF635897_reps_singleton
SH0002342.10FU_ON063373_reps_singleton
SH0002345.10FU_KP240634_reps_singleton
SH0002346.10FU_OR821997_reps_singleton
SH0002348.10FU_MW447781_reps_singleton
SH0002350.10FU_MW447787_reps_singleton
SH0002351.10FU_MW447854_reps_singleton
SH0002355.10FU_MW447820_reps_singleton
SH0002357.10FU_KM217352_reps_singleton
SH0002358.10FU_OL437017_reps_singleton
SH0002359.10FU_MW447807_reps_singleton
SH0002360.10FU_MW447779_reps_singleton
SH0002365.10FU_OL437018_reps_singleton
SH0002366.10FU_MW447833_reps_singleton
SH0002367.10FU_KM096424_reps_singleton
SH0002368.10FU_KP240635_reps_singleton
SH0002369.10FU_MK607168_reps_singleton
SH0002371.10FU_MK518809_reps_singleton
SH0002380.10FU_UDB01813673_reps_singleton
SH0002381.10FU_KP641633_refs_singleton
SH0002394.10FU_UDB05025333_reps_singleton
SH0002399.10FU_UDB05025870_reps_singleton
SH0002400.10FU_UDB05025884_reps_singleton
SH0002406.10FU_UDB034511_reps_singleton
SH0002408.10FU_UDB05026454_reps_singleton
SH0002412.10FU_KP754069_reps_singleton
SH0002415.10FU_MZ997116_reps_singleton
SH0002418.10FU_OQ725148_reps_singleton
SH0002423.10FU_AY450580_reps_singleton
SH0002429.10FU_AY450571_reps_singleton
SH0002431.10FU_MT803545_reps_singleton
SH0002432.10FU_KX529069_reps_singleton
SH0002433.10FU_EU010389_reps_singleton
SH0002441.10FU_EU920671_reps_singleton
SH0002446.10FU_KF041364_reps_singleton
SH0002448.10FU_KC791047_reps_singleton
SH0002452.10FU_MN258692_reps_singleton
SH0002458.10FU_MH930276_reps_singleton
SH0002460.10FU_KP191958_reps_singleton
SH0002461.10FU_UDB01473567_reps_singleton
SH0002462.10FU_OP339646_reps_singleton
SH0002463.10FU_UDB01473562_reps_singleton
SH0002464.10FU_KY462688_reps_singleton
SH0002467.10FU_OK159909_refs_singleton
SH0002480.10FU_UDB06605231_reps_singleton
SH0002486.10FU_UDB06603923_reps_singleton
SH0002514.10FU_KT220232_reps_singleton
SH0002594.10FU_KF959778_reps_singleton
SH0002600.10FU_OM228823_reps_singleton
SH0002604.10FU_MZ244202_reps_singleton
SH0002606.10FU_OM228811_reps_singleton
SH0002610.10FU_OQ361527_reps_singleton
SH0002611.10FU_UDB05308146_reps_singleton
SH0002617.10FU_KY439890_reps_singleton
SH0002619.10FU_KF959798_reps_singleton
SH0002620.10FU_OM417216_reps_singleton
SH0002622.10FU_UDB07337316_reps_singleton
SH0002626.10FU_UDB05308183_reps_singleton
SH0002628.10FU_UDB07336935_reps_singleton
SH0002629.10FU_OK333053_reps_singleton
SH0002630.10FU_OL396652_reps_singleton
SH0002631.10FU_UDB07336838_reps_singleton
SH0002635.10FU_UDB05308192_reps_singleton
SH0002638.10FU_DQ826735_reps_singleton
SH0002639.10FU_OQ918733_reps_singleton
SH0002640.10FU_UDB07337495_reps_singleton
SH0002641.10FU_KC496011_reps_singleton
SH0002642.10FU_OQ361509_reps_singleton
SH0002643.10FU_UDB05308309_reps_singleton
SH0002650.10FU_OL396645_reps_singleton
SH0002654.10FU_FJ645260_reps_singleton
SH0002655.10FU_OK332924_reps_singleton
SH0002656.10FU_UDB07337464_reps_singleton
SH0002660.10FU_UDB05308078_reps_singleton
SH0002662.10FU_KF959807_refs_singleton
SH0002663.10FU_FJ667941_reps_singleton
SH0002666.10FU_OQ361507_reps_singleton
SH0002668.10FU_OK332893_reps_singleton
SH0002670.10FU_OK332908_reps_singleton
SH0002673.10FU_OM228838_reps_singleton
SH0002681.10FU_UDB05308106_reps_singleton
SH0002684.10FU_MW590820_reps_singleton
SH0002687.10FU_OP363749_reps_singleton
SH0002688.10FU_OQ918735_reps_singleton
SH0002690.10FU_KM261817_reps_singleton
SH0002695.10FU_FJ664859_reps_singleton
SH0002696.10FU_OM228783_reps_singleton
SH0002697.10FU_MZ922239_reps_singleton
SH0002699.10FU_OK333049_reps_singleton
SH0002701.10FU_UDB07674121_reps_singleton
SH0002712.10FU_AY571043_reps_singleton
SH0002718.10FU_MZ159501_reps_singleton
SH0002733.10FU_JN172989_reps_singleton
SH0002893.10FU_UDB03757379_reps_singleton
SH0002901.10FU_UDB03757468_reps_singleton
SH0002912.10FU_UDB03155163_reps_singleton
SH0002916.10FU_KR135347_reps_singleton
SH0002991.10FU_UDB03038635_reps_singleton
SH0002993.10FU_UDB03038625_reps_singleton
SH0002995.10FU_MG553132_reps_singleton
SH0002997.10FU_FJ656002_reps_singleton
SH0003008.10FU_KU058528_reps_singleton
SH0003010.10FU_FJ656046_reps_singleton
SH0003011.10FU_KY774297_reps_singleton
SH0003012.10FU_FJ656000_reps_singleton
SH0003013.10FU_MH930373_reps_singleton
SH0003014.10FU_KJ417317_reps_singleton
SH0003015.10FU_KY774294_reps_singleton
SH0003016.10FU_OP455787_reps_singleton
SH0003017.10FU_GQ890493_reps_singleton
SH0003019.10FU_UDB06605814_reps_singleton
SH0003020.10FU_KY774291_reps_singleton
SH0003021.10FU_KU058525_reps_singleton
SH0003022.10FU_KY774296_reps_singleton
SH0003023.10FU_KJ705237_reps_singleton
SH0003024.10FU_UDB03042076_reps_singleton
SH0003025.10FU_MN380287_reps_singleton
SH0003067.10FU_UDB03053194_reps_singleton
SH0003071.10FU_MG551864_reps_singleton
SH0003072.10FU_UDB03052942_reps_singleton
SH0003073.10FU_UDB03051526_reps_singleton
SH0003075.10FU_UDB03047308_reps_singleton
SH0003076.10FU_UDB03042662_reps_singleton
SH0003174.10FU_UDB03054829_reps_singleton
SH0003176.10FU_MW554394_reps_singleton
SH0003227.10FU_JQ673479_reps_singleton
SH0003229.10FU_AF429283_reps_singleton
SH0003473.10FU_UDB05696515_reps_singleton
SH0003474.10FU_KF617743_reps_singleton
SH0003481.10FU_OP749698_reps_singleton
SH0003488.10FU_OR656942_reps_singleton
SH0003564.10FU_MT622500_reps_singleton
SH0003656.10FU_AB672622_reps_singleton
SH0003657.10FU_MK588791_reps_singleton
SH0003663.10FU_OR149912_reps_singleton
SH0003664.10FU_KJ832048_reps_singleton
SH0003671.10FU_FJ228215_reps_singleton
SH0003672.10FU_KF530745_reps_singleton
SH0003674.10FU_MH861616_reps_singleton
SH0003676.10FU_KJ832022_reps_singleton
SH0003677.10FU_KT210102_reps_singleton
SH0003678.10FU_AF210829_reps_singleton
SH0003682.10FU_FJ946985_reps_singleton
SH0003688.10FU_OK310732_reps_singleton
SH0003721.10FU_UDB0363980_reps_singleton
SH0003743.10FU_KU509522_reps_singleton
SH0003837.10FU_UDB04526380_reps_singleton
SH0003838.10FU_KY774243_reps_singleton
SH0003840.10FU_UDB04525794_reps_singleton
SH0003841.10FU_FJ656003_reps_singleton
SH0003843.10FU_MW683580_reps_singleton
SH0003845.10FU_MH930224_reps_singleton
SH0003847.10FU_UDB018568_reps_singleton
SH0003852.10FU_KY774242_reps_singleton
SH0003938.10FU_UDB03783371_reps_singleton
SH0004092.10FU_AY606974_reps_singleton
SH0004101.10FU_UDB01832940_reps_singleton
SH0004103.10FU_AB848500_reps_singleton
SH0004106.10FU_UDB02131144_reps_singleton
SH0004111.10FU_KX499196_reps_singleton
SH0004112.10FU_UDB02090820_reps_singleton
SH0004149.10FU_MF614962_refs_singleton
SH0004177.10FU_AF501569_reps_singleton
SH0004179.10FU_UDB03217830_reps_singleton
SH0004269.10FU_UDB03499479_reps_singleton
SH0004270.10FU_ON562387_reps_singleton
SH0004276.10FU_UDB0579285_reps_singleton
SH0004298.10FU_OQ878477_reps_singleton
SH0004303.10FU_AB251842_reps_singleton
SH0004305.10FU_UDB025455_reps_singleton
SH0004306.10FU_UDB0194958_reps_singleton
SH0004329.10FU_UDB03718629_reps_singleton
SH0004331.10FU_HQ604521_reps_singleton
SH0004334.10FU_KP636836_reps_singleton
SH0004335.10FU_UDB03718626_reps_singleton
SH0004339.10FU_UDB03611859_reps_singleton
SH0004340.10FU_KP171124_reps_singleton
SH0004343.10FU_MH121216_reps_singleton
SH0004345.10FU_UDB02139949_reps_singleton
SH0004367.10FU_MT522557_reps_singleton
SH0004397.10FU_KF264626_reps_singleton
SH0004404.10FU_KF264627_reps_singleton
SH0004409.10FU_UDB02044481_reps_singleton
SH0004425.10FU_KP323407_reps_singleton
SH0004426.10FU_OR167981_reps_singleton
SH0004725.10FU_UDB04578515_reps_singleton
SH0004728.10FU_KY774249_reps_singleton
SH0004732.10FU_UDB03046268_reps_singleton
SH0004742.10FU_OQ211584_reps_singleton
SH0004744.10FU_MZ452142_reps_singleton
SH0004822.10FU_UDB05137292_reps_singleton
SH0004824.10FU_UDB05029991_reps_singleton
SH0004828.10FU_KP191964_reps_singleton
SH0004831.10FU_UDB05011229_reps_singleton
SH0004838.10FU_UDB05027451_reps_singleton
SH0004839.10FU_UDB05017627_reps_singleton
SH0004842.10FU_MN492639_reps_singleton
SH0004947.10FU_OL338304_reps_singleton
SH0004950.10FU_UDB05320433_reps_singleton
SH0004951.10FU_UDB05326035_reps_singleton
SH0004954.10FU_UDB05327228_reps_singleton
SH0004970.10FU_UDB05340790_reps_singleton
SH0004977.10FU_UDB05341094_reps_singleton
SH0004978.10FU_UDB05339558_reps_singleton
SH0004980.10FU_UDB05339742_reps_singleton
SH0004982.10FU_UDB05340819_reps_singleton
SH0004985.10FU_UDB05340010_reps_singleton
SH0004987.10FU_UDB05340763_reps_singleton
SH0005031.10FU_EF200037_reps_singleton
SH0005080.10FU_KX512944_reps_singleton
SH0005081.10FU_OQ717293_reps_singleton
SH0005083.10FU_AY143396_reps_singleton
SH0005084.10FU_MW018873_reps_singleton
SH0005085.10FU_KX512945_reps_singleton
SH0005089.10FU_KY774267_reps_singleton
SH0005092.10FU_UDB05986274_reps_singleton
SH0005094.10FU_UDB05821522_reps_singleton
SH0005119.10FU_UDB0800082_reps_singleton
SH0005195.10FU_JX000114_reps_singleton
SH0005196.10FU_MT553262_reps_singleton
SH0005198.10FU_AF117998_reps_singleton
SH0005207.10FU_AY251416_reps_singleton
SH0005209.10FU_AF451751_reps_singleton
SH0005214.10FU_AF116180_reps_singleton
SH0005292.10FU_UDB004278_reps_singleton
SH0005296.10FU_JQ902095_reps_singleton
SH0005297.10FU_KC155369_reps_singleton
SH0005305.10FU_KP071056_reps_singleton
SH0005307.10FU_OQ108367_reps_singleton
SH0005311.10FU_GQ268633_reps_singleton
SH0005420.10FU_UDB03165435_reps_singleton
SH0005422.10FU_OR567552_reps_singleton
SH0005438.10FU_OP643491_reps_singleton
SH0005439.10FU_UDB03126939_reps_singleton
SH0005454.10FU_UDB03162443_reps_singleton
SH0005455.10FU_UDB03165325_reps_singleton
SH0005456.10FU_UDB03163431_reps_singleton
SH0005564.10FU_UDB01070170_reps_singleton
SH0005567.10FU_JX096573_reps_singleton
SH0005569.10FU_DQ400298_reps_singleton
SH0005572.10FU_HQ895806_reps_singleton
SH0005573.10FU_KF206545_reps_singleton
SH0005592.10FU_UDB06120938_reps_singleton
SH0005597.10FU_OP082435_reps_singleton
SH0005600.10FU_UDB05982043_reps_singleton
SH0005602.10FU_UDB004523_reps_singleton
SH0005616.10FU_UDB03151823_reps_singleton
SH0005622.10FU_UDB03149112_reps_singleton
SH0005624.10FU_UDB03147490_reps_singleton
SH0005626.10FU_AJ699063_reps_singleton
SH0005627.10FU_KU195557_reps_singleton
SH0005637.10FU_UDB03152110_reps_singleton
SH0005654.10FU_MZ027812_reps_singleton
SH0005656.10FU_MZ027811_reps_singleton
SH0005658.10FU_MZ027815_reps_singleton
SH0005665.10FU_KF618004_reps_singleton
SH0005675.10FU_MK018732_reps_singleton
SH0005811.10FU_MZ244149_reps_singleton
SH0005815.10FU_HM161463_reps_singleton
SH0005818.10FU_KF024743_refs_singleton
SH0005819.10FU_KY947824_reps_singleton
SH0005821.10FU_HM161506_reps_singleton
SH0005828.10FU_KY947805_reps_singleton
SH0005832.10FU_KY947798_reps_singleton
SH0005844.10FU_KY947760_reps_singleton
SH0005846.10FU_KY947735_reps_singleton
SH0005853.10FU_JQ764744_refs_singleton
SH0005854.10FU_AF297671_refs_singleton
SH0005855.10FU_HM161486_reps_singleton
SH0005858.10FU_MZ244150_reps_singleton
SH0005861.10FU_KY947837_reps_singleton
SH0005872.10FU_KY947738_reps_singleton
SH0005874.10FU_KY947843_reps_singleton
SH0005882.10FU_JQ764740_reps_singleton
SH0005884.10FU_HM161460_reps_singleton
SH0005885.10FU_KY947737_reps_singleton
SH0005887.10FU_KY947839_reps_singleton
SH0005888.10FU_JQ764745_refs_singleton
SH0005894.10FU_HM161508_reps_singleton
SH0005895.10FU_JQ764734_refs_singleton
SH0005896.10FU_ON303957_reps_singleton
SH0005897.10FU_HM161462_reps_singleton
SH0005904.10FU_KY947807_reps_singleton
SH0005907.10FU_OR224607_reps_singleton
SH0005910.10FU_KF274424_refs_singleton
SH0005979.10FU_AF482855_reps_singleton
SH0005995.10FU_KT724120_reps_singleton
SH0006009.10FU_KT724119_reps_singleton
SH0006039.10FU_OR567581_reps_singleton
SH0006041.10FU_UDB06286887_reps_singleton
SH0006042.10FU_UDB06279783_reps_singleton
SH0006052.10FU_UDB06287886_reps_singleton
SH0006054.10FU_UDB06282096_reps_singleton
SH0006055.10FU_UDB06276459_reps_singleton
SH0006057.10FU_UDB06272745_reps_singleton
SH0006061.10FU_KY462472_reps_singleton
SH0006065.10FU_UDB06276254_reps_singleton
SH0006066.10FU_UDB06267410_reps_singleton
SH0006067.10FU_UDB06284647_reps_singleton
SH0006069.10FU_UDB06265477_reps_singleton
SH0006070.10FU_UDB06276562_reps_singleton
SH0006119.10FU_AF517904_reps_singleton
SH0006122.10FU_OR567569_reps_singleton
SH0006127.10FU_UDB03155145_reps_singleton
SH0006128.10FU_UDB03152574_reps_singleton
SH0006133.10FU_UDB03127008_reps_singleton
SH0006137.10FU_UDB03145656_reps_singleton
SH0006140.10FU_UDB03158432_reps_singleton
SH0006143.10FU_OR987421_reps_singleton
SH0006171.10FU_MG450673_reps_singleton
SH0006172.10FU_AY041184_reps_singleton
SH0006230.10FU_AF298134_reps_singleton
SH0006231.10FU_AF408683_reps_singleton
SH0006232.10FU_OQ717794_reps_singleton
SH0006233.10FU_AF408678_reps_singleton
SH0006254.10FU_KC222856_reps_singleton
SH0006256.10FU_UDB05618562_reps_singleton
SH0006257.10FU_UDB05620941_reps_singleton
SH0006259.10FU_GQ268642_reps_singleton
SH0006264.10FU_UDB0755965_reps_singleton
SH0006266.10FU_KY774266_reps_singleton
SH0006268.10FU_MG018183_reps_singleton
SH0006272.10FU_AB982041_reps_singleton
SH0006350.10FU_UDB016185_reps_singleton
SH0006555.10FU_EU718112_reps_singleton
SH0006556.10FU_AF415226_refs_singleton
SH0006557.10FU_AF415227_reps_singleton
SH0006627.10FU_GQ268557_reps_singleton
SH0006628.10FU_UDB05287067_reps_singleton
SH0006703.10FU_MH322687_reps_singleton
SH0006713.10FU_UDB016663_reps_singleton
SH0006814.10FU_UDB06290219_reps_singleton
SH0006815.10FU_UDB06292962_reps_singleton
SH0006908.10FU_UDB01817953_reps_singleton
SH0006913.10FU_KM924521_refs_singleton
SH0006926.10FU_KX355820_reps_singleton
SH0006929.10FU_KX355818_reps_singleton
SH0006931.10FU_UDB06339093_reps_singleton
SH0006932.10FU_GQ890495_reps_singleton
SH0006933.10FU_UDB06351317_reps_singleton
SH0006935.10FU_UDB06356260_reps_singleton
SH0006937.10FU_UDB06340081_reps_singleton
SH0006938.10FU_UDB06356258_reps_singleton
SH0006947.10FU_UDB03830235_reps_singleton
SH0006954.10FU_AB848425_reps_singleton
SH0006958.10FU_UDB005528_reps_singleton
SH0006963.10FU_UDB03848588_reps_singleton
SH0006965.10FU_UDB03844659_reps_singleton
SH0006966.10FU_UDB03805169_reps_singleton
SH0006973.10FU_UDB03849286_reps_singleton
SH0006974.10FU_KC966200_reps_singleton
SH0006976.10FU_LC367727_reps_singleton
SH0006983.10FU_KP814144_reps_singleton
SH0006987.10FU_MZ159644_reps_singleton
SH0006998.10FU_KP814143_reps_singleton
SH0006999.10FU_UDB06351893_reps_singleton
SH0007000.10FU_UDB06338950_reps_singleton
SH0007043.10FU_MT420709_reps_singleton
SH0007066.10FU_OR933751_reps_singleton
SH0007082.10FU_UDB01796980_reps_singleton
SH0007083.10FU_DQ974805_reps_singleton
SH0007098.10FU_OM523533_reps_singleton
SH0007115.10FU_MG925954_reps_singleton
SH0007116.10FU_AF282101_reps_singleton
SH0007117.10FU_MH539765_reps_singleton
SH0007118.10FU_AF282102_reps_singleton
SH0007120.10FU_AF282127_reps_singleton
SH0007121.10FU_UDB01475464_reps_singleton
SH0007122.10FU_UDB06374801_reps_singleton
SH0007123.10FU_UDB06376570_reps_singleton
SH0007134.10FU_OM523525_reps_singleton
SH0007136.10FU_UDB06323726_reps_singleton
SH0007142.10FU_KY965423_reps_singleton
SH0007143.10FU_UDB06374754_reps_singleton
SH0007146.10FU_UDB06375588_reps_singleton
SH0007148.10FU_UDB06377313_reps_singleton
SH0007149.10FU_UDB06378390_reps_singleton
SH0007150.10FU_UDB06375087_reps_singleton
SH0007153.10FU_UDB06375590_reps_singleton
SH0007253.10FU_MK018746_reps_singleton
SH0007257.10FU_UDB04135178_reps_singleton
SH0007258.10FU_UDB0385393_reps_singleton
SH0007259.10FU_MK018679_reps_singleton
SH0007260.10FU_UDB04141235_reps_singleton
SH0007264.10FU_UDB04140188_reps_singleton
SH0007266.10FU_JX968223_reps_singleton
SH0007267.10FU_UDB04134974_reps_singleton
SH0007273.10FU_MK018570_reps_singleton
SH0007276.10FU_OQ749739_reps_singleton
SH0007278.10FU_OQ749742_reps_singleton
SH0007285.10FU_MK217422_reps_singleton
SH0007288.10FU_MK018721_reps_singleton
SH0007292.10FU_OP526419_reps_singleton
SH0007293.10FU_UDB04140164_reps_singleton
SH0007294.10FU_MK018745_reps_singleton
SH0007296.10FU_JX968222_reps_singleton
SH0007299.10FU_UDB04143883_reps_singleton
SH0007300.10FU_OP549229_reps_singleton
SH0007301.10FU_OR907168_reps_singleton
SH0007550.10FU_UDB04464220_reps_singleton
SH0007551.10FU_OQ133571_reps_singleton
SH0007557.10FU_UDB04464883_reps_singleton
SH0007559.10FU_UDB028166_reps_singleton
SH0007560.10FU_UDB014037_reps_singleton
SH0007569.10FU_UDB03083502_reps_singleton
SH0007713.10FU_AF298135_reps_singleton
SH0007952.10FU_UDB06525710_reps_singleton
SH0007954.10FU_UDB06523331_reps_singleton
SH0007989.10FU_OQ211538_reps_singleton
SH0007992.10FU_MN784995_reps_singleton
SH0007993.10FU_MT408926_reps_singleton
SH0007994.10FU_UDB06536857_reps_singleton
SH0007999.10FU_KJ786654_reps_singleton
SH0008000.10FU_UDB06550657_reps_singleton
SH0008187.10FU_UDB06637101_reps_singleton
SH0008246.10FU_UDB06665390_reps_singleton
SH0008250.10FU_UDB06665382_reps_singleton
SH0008263.10FU_UDB06674817_reps_singleton
SH0008264.10FU_UDB06674347_reps_singleton
SH0008265.10FU_UDB06677192_reps_singleton
SH0008268.10FU_OQ566915_reps_singleton
SH0008271.10FU_UDB06674660_reps_singleton
SH0008547.10FU_MF447827_reps_singleton
SH0008549.10FU_MG678534_reps_singleton
SH0008640.10FU_OQ633198_reps_singleton
SH0008647.10FU_UDB023583_reps_singleton
SH0008652.10FU_UDB05154274_reps_singleton
SH0008654.10FU_OK239713_reps_singleton
SH0008657.10FU_OQ633195_reps_singleton
SH0008662.10FU_KY697608_reps_singleton
SH0008663.10FU_UDB06699098_reps_singleton
SH0008664.10FU_KP191950_reps_singleton
SH0008666.10FU_KY697609_reps_singleton
SH0008695.10FU_UDB0164586_reps_singleton
SH0008701.10FU_KM983696_reps_singleton
SH0008702.10FU_HF675203_reps_singleton
SH0008703.10FU_UDB05070000_reps_singleton
SH0008704.10FU_MN597449_reps_singleton
SH0008706.10FU_UDB05066880_reps_singleton
SH0008707.10FU_UDB05069459_reps_singleton
SH0008708.10FU_UDB05068005_reps_singleton
SH0008709.10FU_MK782559_reps_singleton
SH0008713.10FU_KM983705_reps_singleton
SH0008714.10FU_UDB05066248_reps_singleton
SH0008718.10FU_DQ672275_reps_singleton
SH0008720.10FU_MT611239_reps_singleton
SH0008721.10FU_UDB05069401_reps_singleton
SH0008725.10FU_MT611237_reps_singleton
SH0008728.10FU_MN738667_reps_singleton
SH0008732.10FU_MH930228_reps_singleton
SH0008733.10FU_OM060382_reps_singleton
SH0008734.10FU_UDB05068600_reps_singleton
SH0008737.10FU_ON006909_reps_singleton
SH0008738.10FU_MN738653_reps_singleton
SH0008742.10FU_MN738621_reps_singleton
SH0008744.10FU_LN794642_refs_singleton
SH0008748.10FU_GU551942_reps_singleton
SH0008749.10FU_UDB05070145_reps_singleton
SH0008754.10FU_MH595963_reps_singleton
SH0008755.10FU_HM562173_reps_singleton
SH0008757.10FU_OM060395_reps_singleton
SH0008759.10FU_HM562116_reps_singleton
SH0008764.10FU_UDB05067749_reps_singleton
SH0008766.10FU_GU551943_reps_singleton
SH0008767.10FU_MN738674_reps_singleton
SH0008771.10FU_FJ375247_reps_singleton
SH0008998.10FU_UDB05330416_reps_singleton
SH0009123.10FU_AB115041_reps_singleton
SH0009128.10FU_KY962502_reps_singleton
SH0009244.10FU_ON364093_reps_singleton
SH0009248.10FU_KF836613_reps_singleton
SH0009249.10FU_DQ491484_reps_singleton
SH0009254.10FU_UDB033491_reps_singleton
SH0009257.10FU_OP163241_reps_singleton
SH0009669.10FU_KX017591_reps_singleton
SH0009672.10FU_UDB06813352_reps_singleton
SH0009673.10FU_UDB06809358_reps_singleton
SH0009683.10FU_KT582202_reps_singleton
SH0009686.10FU_KM975484_reps_singleton
SH0009694.10FU_UDB06878577_reps_singleton
SH0009695.10FU_UDB06883191_reps_singleton
SH0009721.10FU_UDB05285078_reps_singleton
SH0010005.10FU_MG992005_reps_singleton
SH0010047.10FU_OR713841_reps_singleton
SH0010107.10FU_UDB07043503_reps_singleton
SH0010108.10FU_UDB07025818_reps_singleton
SH0010109.10FU_UDB07059126_reps_singleton
SH0010113.10FU_UDB07027138_reps_singleton
SH0010114.10FU_UDB07025805_reps_singleton
SH0010115.10FU_UDB07058065_reps_singleton
SH0010127.10FU_UDB07028643_reps_singleton
SH0010135.10FU_UDB05991190_reps_singleton
SH0010136.10FU_KM502969_reps_singleton
SH0010141.10FU_ON553193_reps_singleton
SH0010144.10FU_AB979729_reps_singleton
SH0010148.10FU_KX899712_reps_singleton
SH0010149.10FU_UDB05559250_reps_singleton
SH0010150.10FU_UDB05655564_reps_singleton
SH0010167.10FU_OK298490_reps_singleton
SH0010195.10FU_EU013972_reps_singleton
SH0010196.10FU_U88230_reps_singleton
SH0010197.10FU_EF490601_reps_singleton
SH0010198.10FU_OR783531_reps_singleton
SH0010200.10FU_EU014001_reps_singleton
SH0010202.10FU_FN298146_reps_singleton
SH0010231.10FU_UDB01526497_reps_singleton
SH0010322.10FU_UDB06333275_reps_singleton
SH0010325.10FU_UDB06326200_reps_singleton
SH0010326.10FU_UDB06332222_reps_singleton
SH0010327.10FU_UDB06326195_reps_singleton
SH0010331.10FU_UDB06326224_reps_singleton
SH0010336.10FU_MT235654_reps_singleton
SH0010408.10FU_HQ013089_reps_singleton
SH0010410.10FU_AY740152_reps_singleton
SH0010411.10FU_AY740036_reps_singleton
SH0010413.10FU_JN872444_reps_singleton
SH0010416.10FU_AY345011_reps_singleton
SH0010418.10FU_GU014817_reps_singleton
SH0010419.10FU_KY929612_reps_singleton
SH0010420.10FU_AY740039_reps_singleton
SH0010421.10FU_AY740151_reps_singleton
SH0010423.10FU_HQ260128_reps_singleton
SH0010430.10FU_AY740164_reps_singleton
SH0010455.10FU_UDB06325558_reps_singleton
